date,sigma,correl,corr.th,corr.ex,port.var,index.omega,index.alpha,index.beta,index.sigma,index.residual,index.return,index.var,X1.omega,X1.alpha,X1.beta,X1.sigma,X1.residual,X1.return,X1.var,X2.omega,X2.alpha,X2.beta,X2.sigma,X2.residual,X2.return,X2.var,X3.omega,X3.alpha,X3.beta,X3.sigma
1092,2%,0%,-3.40%,1.04%,0.0325748,0.0000003,0.1081636,0.8830290,0.0040642,-0.6554697,-0.0026639,0.0111363,0.0000048,0.1071987,0.8711001,0.0134595,-2.0213001,-0.0272056,0.0363512,0.0000070,0.1386521,0.8256052,0.0138538,0.8403795,0.0116424,0.0336289,0.0000071,0.1143395,0.8557691,0.0184270
1093,2%,0%,-3.28%,0.86%,0.0340514,0.0000002,0.1091969,0.8820403,0.0039475,0.0834954,0.0003296,0.0108167,0.0000047,0.1060653,0.8728292,0.0155629,-1.3496837,-0.0210050,0.0420321,0.0000080,0.1530549,0.8068850,0.0134405,1.1367548,0.0152786,0.0326257,0.0000074,0.1192924,0.8512228,0.0183212
1094,2%,0%,-2.33%,0.94%,0.0334260,0.0000002,0.1081970,0.8823706,0.0037312,0.2441196,0.0009109,0.0102240,0.0000047,0.1040833,0.8739596,0.0161438,0.5981636,0.0096566,0.0436009,0.0000078,0.1513807,0.8101658,0.0138174,1.2890560,0.0178114,0.0335407,0.0000077,0.1194042,0.8488496,0.0196033
1095,2%,0%,-4.43%,0.68%,0.0330890,0.0000002,0.1066534,0.8829404,0.0035407,-0.4963394,-0.0017574,0.0097019,0.0000046,0.1043163,0.8745501,0.0155934,1.5834390,0.0246912,0.0421145,0.0000089,0.1641763,0.7914440,0.0144926,-0.0587968,-0.0008521,0.0351796,0.0000081,0.1208223,0.8444455,0.0183836
1096,2%,0%,0.52%,-1.05%,0.0332407,0.0000003,0.1053860,0.8834580,0.0034110,1.1642156,0.0039712,0.0093467,0.0000046,0.1030903,0.8747917,0.0166930,0.7110468,0.0118695,0.0450843,0.0000100,0.1793978,0.7722211,0.0131939,0.3751281,0.0049494,0.0320271,0.0000080,0.1197938,0.8451974,0.0171694
1097,2%,0%,-2.44%,-1.69%,0.0336309,0.0000003,0.1043172,0.8836110,0.0034813,-0.7115047,-0.0024770,0.0095393,0.0000046,0.1016633,0.8756052,0.0161685,0.8681133,0.0140361,0.0436678,0.0000098,0.1722753,0.7779234,0.0121931,-0.8065588,-0.0098345,0.0295978,0.0000087,0.1239152,0.8369317,0.0169640
1098,2%,0%,-3.74%,-1.67%,0.0334175,0.0000002,0.1027123,0.8844997,0.0033957,0.3605332,0.0012243,0.0093048,0.0000046,0.0999155,0.8766208,0.0158732,0.4045849,0.0064220,0.0428700,0.0000099,0.1729940,0.7773101,0.0119236,-0.9067253,-0.0108114,0.0289436,0.0000100,0.1337473,0.8200992,0.0158204
1099,2%,0%,-3.30%,-2.22%,0.0334172,0.0000002,0.0998431,0.8865817,0.0032488,-0.3744139,-0.0012164,0.0089022,0.0000046,0.0989756,0.8779059,0.0151682,-1.1476384,-0.0174076,0.0409661,0.0000061,0.1148551,0.8504375,0.0123303,1.9186805,0.0236580,0.0299309,0.0000109,0.1369903,0.8111924,0.0148464
1100,2%,0%,-4.50%,-2.14%,0.0331816,0.0000002,0.0914748,0.8932430,0.0031309,0.8416124,0.0026350,0.0085791,0.0000046,0.0975967,0.8787140,0.0153522,0.5868510,0.0090095,0.0414631,0.0000064,0.1264008,0.8430569,0.0144126,-2.1952527,-0.0316393,0.0349854,0.0000113,0.1356922,0.8099407,0.0137613
1101,2%,0%,-1.39%,-2.11%,0.0332011,0.0000002,0.0929217,0.8910982,0.0030836,-0.2505877,-0.0007727,0.0084494,0.0000046,0.0941841,0.8810188,0.0147665,0.2743074,0.0040506,0.0398812,0.0000073,0.1404473,0.8248120,0.0179252,-1.1014395,-0.0197435,0.0435120,0.0000068,0.1045267,0.8638936,0.0143757
1102,2%,90%,44.34%,1.93%,0.0318565,0.0000003,0.0878970,0.8957618,0.0031577,-3.8321844,-0.0121009,0.0086525,0.0000048,0.0964847,0.8773121,0.0140047,-0.8940117,-0.0125203,0.0378236,0.0000089,0.1581020,0.7989072,0.0184542,-0.4577014,-0.0084465,0.0447961,0.0000074,0.1084255,0.8560643,0.0170342
1103,2%,90%,36.39%,7.35%,0.0309914,0.0000004,0.1053113,0.8832872,0.0049564,2.0571834,0.0101962,0.0136121,0.0000045,0.0887537,0.8866536,0.0139631,1.4860568,0.0207500,0.0377114,0.0000078,0.1438243,0.8178507,0.0169272,-0.3418488,-0.0057866,0.0410895,0.0000070,0.1053065,0.8617847,0.0163296
1104,2%,90%,326.97%,30.78%,0.0305786,0.0000008,0.2363536,0.7898420,0.0076935,-4.1123849,-0.0316385,0.0211291,0.0000040,0.0826517,0.8961819,0.0148103,-2.4229887,-0.0358852,0.0399995,0.0000056,0.1183733,0.8556489,0.0157644,-2.2650081,-0.0357064,0.0382667,0.0000060,0.0953756,0.8764074,0.0166832
1105,2%,90%,2.85%,34.53%,0.0345939,0.0000006,0.1703762,0.8395370,0.0144995,-0.2612830,-0.0037885,0.0413541,0.0000040,0.0784490,0.8989217,0.0173044,-0.3240896,-0.0056082,0.0467356,0.0000041,0.0778370,0.8987478,0.0176998,0.0198415,0.0003512,0.0429649,0.0000054,0.0833794,0.8892059,0.0175970
1106,2%,90%,6.57%,39.71%,0.0326045,0.0000006,0.1696518,0.8360969,0.0133391,0.3494169,0.0046609,0.0380443,0.0000043,0.0833725,0.8916376,0.0166322,-0.0650026,-0.0010811,0.0449202,0.0000049,0.0910930,0.8810379,0.0171398,0.3796948,0.0065079,0.0416055,0.0000061,0.0907353,0.8783915,0.0168178
1107,2%,90%,77.02%,46.03%,0.0313146,0.0000006,0.1867391,0.8262476,0.0127856,-1.2206449,-0.0156067,0.0364659,0.0000046,0.0923038,0.8834042,0.0160435,-0.3021611,-0.0048477,0.0433302,0.0000063,0.1224275,0.8470509,0.0168248,-1.0288129,-0.0173096,0.0408409,0.0000082,0.1140580,0.8478430,0.0166751
1108,2%,90%,134.67%,60.23%,0.0312271,0.0000007,0.1956039,0.8192269,0.0136307,1.4693095,0.0200277,0.0388762,0.0000048,0.0934474,0.8805828,0.0152349,0.3995083,0.0060865,0.0411463,0.0000056,0.1302256,0.8469740,0.0171363,2.3402825,0.0401037,0.0415969,0.0000082,0.1140496,0.8477570,0.0168790
1109,2%,90%,60.58%,70.47%,0.0320401,0.0000007,0.1980019,0.8180952,0.0152766,0.8767530,0.0133938,0.0435704,0.0000050,0.0973540,0.8759464,0.0145774,0.8090578,0.0117940,0.0393704,0.0000056,0.1286679,0.8483883,0.0214716,1.0126289,0.0217427,0.0521205,0.0000092,0.1228935,0.8353134,0.0168138
1110,2%,90%,546.00%,86.33%,0.0322187,0.0000007,0.2281388,0.8017389,0.0157311,-2.6978777,-0.0424407,0.0448668,0.0000046,0.0991371,0.8800726,0.0145809,-2.5138061,-0.0366535,0.0393799,0.0000057,0.1395756,0.8402305,0.0218333,-1.9205339,-0.0419316,0.0529986,0.0000083,0.1274504,0.8406114,0.0170790
1111,2%,90%,56.59%,91.43%,0.0405374,0.0000007,0.2248999,0.8032587,0.0245511,-0.6818233,-0.0167395,0.0700221,0.0000046,0.0987099,0.8801997,0.0180002,-0.9725845,-0.0175067,0.0486146,0.0000058,0.1381887,0.8394701,0.0253935,-0.1871599,-0.0047526,0.0616407,0.0000077,0.1214152,0.8489083,0.0219391
1112,2%,90%,7.21%,91.78%,0.0386881,0.0000007,0.2241798,0.8035115,0.0233768,0.2374086,0.0055499,0.0666730,0.0000048,0.0981997,0.8794563,0.0178383,0.2459104,0.0043866,0.0481776,0.0000063,0.1392693,0.8354827,0.0234025,-0.1888156,-0.0044188,0.0568077,0.0000071,0.1144943,0.8572378,0.0212532
1113,2%,90%,16.05%,91.60%,0.0362075,0.0000007,0.2215955,0.8045726,0.0210542,-0.3955409,-0.0083278,0.0600487,0.0000047,0.0968461,0.8802711,0.0168687,-0.7424951,-0.0125249,0.0455587,0.0000069,0.1414407,0.8297348,0.0215023,-0.5995047,-0.0128907,0.0521951,0.0000069,0.1105519,0.8609501,0.0200152
1114,2%,90%,51.07%,90.59%,0.0343448,0.0000007,0.2208503,0.8044488,0.0192688,0.6854174,0.0132072,0.0549566,0.0000048,0.0957223,0.8804042,0.0163780,0.5564277,0.0091131,0.0442334,0.0000072,0.1411558,0.8274776,0.0202331,0.5450252,0.0110275,0.0491142,0.0000066,0.1082605,0.8641899,0.0187770
1115,2%,90%,62.87%,91.10%,0.0336186,0.0000007,0.2208761,0.8039012,0.0183581,0.8090827,0.0148532,0.0523591,0.0000050,0.0962492,0.8782117,0.0157177,0.0952627,0.0014973,0.0424501,0.0000072,0.1407853,0.8276512,0.0190379,0.9348701,0.0177980,0.0462131,0.0000062,0.1051623,0.8688980,0.0187093
1116,2%,90%,0.38%,91.01%,0.0327831,0.0000007,0.2185995,0.8038125,0.0178050,0.0841688,0.0014986,0.0507817,0.0000052,0.0964118,0.8762783,0.0148303,-0.1348422,-0.0019997,0.0400535,0.0000078,0.1442307,0.8194424,0.0185416,-0.2580904,-0.0047854,0.0450082,0.0000061,0.1021997,0.8711136,0.0187922
1117,2%,90%,111.45%,90.48%,0.0312248,0.0000007,0.2174842,0.8042474,0.0159838,1.1489128,0.0183640,0.0455874,0.0000050,0.0956524,0.8774391,0.0140899,1.2379329,0.0174423,0.0380537,0.0000061,0.1349808,0.8394150,0.0176684,1.7795852,0.0314425,0.0428887,0.0000060,0.1007767,0.8723488,0.0177119
1118,2%,90%,311.91%,91.70%,0.0322967,0.0000007,0.2188209,0.8061875,0.0168595,-1.8589738,-0.0313414,0.0480851,0.0000044,0.0940970,0.8847685,0.0146878,-2.5018401,-0.0367464,0.0396685,0.0000061,0.1383606,0.8367532,0.0201016,-1.3349635,-0.0268349,0.0487950,0.0000055,0.0990050,0.8778825,0.0175850
1119,2%,90%,22.77%,91.34%,0.0353513,0.0000007,0.2144810,0.8081746,0.0209575,-0.4455211,-0.0093370,0.0597729,0.0000045,0.0924265,0.8850809,0.0178449,-0.2187723,-0.0039040,0.0481953,0.0000063,0.1379921,0.8351476,0.0209916,-0.6888827,-0.0144607,0.0509554,0.0000055,0.0968222,0.8787963,0.0192781
1120,2%,90%,100.59%,87.55%,0.0339887,0.0000007,0.2118747,0.8092168,0.0192783,-0.9879010,-0.0190451,0.0549837,0.0000044,0.0921517,0.8863660,0.0169975,-1.5563979,-0.0264549,0.0459066,0.0000065,0.1416572,0.8308276,0.0200835,-1.1280676,-0.0226556,0.0487512,0.0000055,0.0961334,0.8787784,0.0181764
1121,2%,90%,12.15%,85.91%,0.0340651,0.0000007,0.2236539,0.8000497,0.0195659,-0.3401828,-0.0066560,0.0558039,0.0000044,0.0911375,0.8869243,0.0179854,0.1933832,0.0034781,0.0485747,0.0000081,0.1563776,0.8085346,0.0202619,-0.4065836,-0.0082381,0.0491840,0.0000059,0.0981061,0.8748369,0.0178364
1122,2%,90%,172.87%,87.32%,0.0324878,0.0000007,0.2229842,0.8006954,0.0178073,-1.3159087,-0.0234328,0.0507882,0.0000044,0.0923712,0.8859537,0.0171326,-1.4117968,-0.0241878,0.0462715,0.0000074,0.1515185,0.8174650,0.0188681,-1.3641411,-0.0257388,0.0458008,0.0000055,0.0968346,0.8782124,0.0172118
1123,2%,90%,65.45%,89.00%,0.0339272,0.0000007,0.2208097,0.8013362,0.0193535,0.7775954,0.0150492,0.0551982,0.0000044,0.0910828,0.8864776,0.0177764,0.8923226,0.0158622,0.0480102,0.0000072,0.1501434,0.8191969,0.0199605,1.0980427,0.0219175,0.0484525,0.0000056,0.0961326,0.8774478,0.0183344
1124,2%,90%,207.57%,89.65%,0.0333350,0.0000007,0.2238184,0.8002719,0.0188072,-1.4271484,-0.0268407,0.0536401,0.0000043,0.0917760,0.8873110,0.0176186,-1.2862856,-0.0226625,0.0475841,0.0000069,0.1514595,0.8204155,0.0202457,-1.5249801,-0.0308743,0.0491448,0.0000052,0.0961137,0.8809858,0.0178416
1125,2%,90%,20.24%,88.71%,0.0349613,0.0000007,0.2159556,0.8051195,0.0209265,0.4054436,0.0084845,0.0596845,0.0000042,0.0882024,0.8903753,0.0179597,0.4380457,0.0078672,0.0485053,0.0000069,0.1464402,0.8239351,0.0219143,0.6006136,0.0131620,0.0531953,0.0000051,0.0919522,0.8842136,0.0200397
1126,2%,90%,140.73%,90.81%,0.0335815,0.0000007,0.2073067,0.8125606,0.0191795,1.1405800,0.0218758,0.0547019,0.0000041,0.0846853,0.8941491,0.0171703,1.0764595,0.0184831,0.0463732,0.0000059,0.1393354,0.8368943,0.0208361,1.5967801,0.0332707,0.0505780,0.0000048,0.0890676,0.8886663,0.0190068
1127,2%,90%,327.99%,91.13%,0.0344135,0.0000006,0.2002737,0.8211942,0.0200458,-1.7189368,-0.0344575,0.0571726,0.0000035,0.0816279,0.9023905,0.0174234,-2.1813100,-0.0380059,0.0470569,0.0000048,0.1227356,0.8579821,0.0226374,-1.1600910,-0.0262615,0.0549505,0.0000040,0.0841150,0.8991298,0.0201755
1128,2%,90%,266.09%,91.39%,0.0383625,0.0000005,0.1878281,0.8333836,0.0236223,-1.4568041,-0.0344131,0.0673733,0.0000031,0.0753948,0.9102549,0.0196733,-1.6451851,-0.0323662,0.0531334,0.0000034,0.1014811,0.8853825,0.0227052,-1.0716675,-0.0243324,0.0539270,0.0000032,0.0801227,0.9088175,0.0238509
1129,2%,90%,43.87%,91.97%,0.0413612,0.0000005,0.1922974,0.8337121,0.0265503,-0.5683277,-0.0150893,0.0757242,0.0000028,0.0760893,0.9130936,0.0210801,-0.7087534,-0.0149406,0.0569329,0.0000029,0.0951770,0.8950130,0.0228321,-0.5601108,-0.0127885,0.0542284,0.0000031,0.0810523,0.9095156,0.0240607
1130,2%,90%,3.39%,92.30%,0.0399414,0.0000005,0.1917479,0.8322521,0.0250262,-0.1634177,-0.0040897,0.0713773,0.0000029,0.0753660,0.9127161,0.0205256,-0.3972461,-0.0081537,0.0554352,0.0000033,0.0978166,0.8897382,0.0218979,-0.3345681,-0.0073263,0.0520095,0.0000031,0.0800778,0.9095578,0.0233266
1131,2%,90%,64.27%,93.54%,0.0381263,0.0000005,0.1908817,0.8316544,0.0228247,0.7553489,0.0172406,0.0650983,0.0000029,0.0749991,0.9122158,0.0197388,0.6969091,0.0137562,0.0533104,0.0000036,0.1020805,0.8834088,0.0207550,0.8471947,0.0175836,0.0492952,0.0000032,0.0809187,0.9084243,0.0226079
1132,2%,90%,287.32%,94.94%,0.0382446,0.0000005,0.1862420,0.8379707,0.0222879,1.5870021,0.0353709,0.0635672,0.0000028,0.0753245,0.9135170,0.0194162,1.6172889,0.0314016,0.0524390,0.0000027,0.1034923,0.8903870,0.0209990,2.0594976,0.0432473,0.0498745,0.0000031,0.0811708,0.9085143,0.0228051
1133,2%,90%,0.28%,94.32%,0.0411333,0.0000005,0.1885292,0.8342133,0.0254292,0.0531780,0.0013523,0.0725267,0.0000029,0.0737692,0.9138659,0.0203866,0.1018161,0.0020757,0.0550599,0.0000028,0.1015358,0.8906272,0.0240908,0.1004813,0.0024207,0.0572179,0.0000033,0.0803967,0.9079668,0.0225374
1134,2%,90%,4.14%,93.78%,0.0389892,0.0000005,0.1903042,0.8307922,0.0231305,-0.1707233,-0.0039489,0.0659706,0.0000031,0.0746705,0.9112274,0.0194775,-0.1778109,-0.0034633,0.0526046,0.0000031,0.1014648,0.8884397,0.0226506,0.0314338,0.0007120,0.0537972,0.0000034,0.0802757,0.9063840,0.0215263
1135,2%,90%,32.39%,93.96%,0.0372527,0.0000005,0.1968280,0.8266929,0.0212290,-0.5489180,-0.0116530,0.0605471,0.0000030,0.0710503,0.9153716,0.0186784,-0.5162253,-0.0096423,0.0504465,0.0000033,0.1021349,0.8860257,0.0213095,-0.2123192,-0.0045244,0.0506120,0.0000035,0.0798442,0.9061386,0.0205577
1136,2%,90%,-0.10%,92.75%,0.0360810,0.0000006,0.1967441,0.8249189,0.0198649,-0.0489590,-0.0009726,0.0566566,0.0000031,0.0723236,0.9130521,0.0180705,-0.7804402,-0.0141030,0.0488047,0.0000038,0.1046457,0.8803434,0.0199521,0.0672660,0.0013421,0.0473882,0.0000038,0.0804572,0.9035142,0.0197662
1137,2%,90%,16.49%,89.81%,0.0344596,0.0000006,0.1988105,0.8212283,0.0178796,0.4428686,0.0079183,0.0509943,0.0000032,0.0736073,0.9111213,0.0177250,0.9956553,0.0176480,0.0478714,0.0000042,0.1077833,0.8745916,0.0186045,0.5200002,0.0096743,0.0441873,0.0000041,0.0822132,0.8993213,0.0187113
1138,2%,90%,28.76%,82.53%,0.0333466,0.0000006,0.1997930,0.8195294,0.0165149,0.5428486,0.0089651,0.0471022,0.0000032,0.0757451,0.9090474,0.0176896,1.3126500,0.0232203,0.0477760,0.0000046,0.1111595,0.8685715,0.0175647,0.6461860,0.0113500,0.0417177,0.0000040,0.0812386,0.9006587,0.0180284
1139,2%,90%,15.18%,78.48%,0.0320993,0.0000007,0.2037550,0.8139884,0.0152460,0.4418360,0.0067362,0.0434830,0.0000034,0.0766998,0.9066600,0.0180383,0.6828667,0.0123177,0.0487175,0.0000055,0.1195534,0.8546382,0.0164205,0.0353959,0.0005812,0.0390003,0.0000043,0.0822989,0.8976444,0.0178160
1140,2%,90%,7.82%,76.13%,0.0310527,0.0000007,0.2130788,0.8054827,0.0138269,0.3356807,0.0046414,0.0394358,0.0000032,0.0742642,0.9102892,0.0176739,0.3640322,0.0064339,0.0477335,0.0000066,0.1297260,0.8381826,0.0147679,0.3017121,0.0044557,0.0350752,0.0000048,0.0853723,0.8912019,0.0169023
1141,2%,90%,129.28%,77.87%,0.0301568,0.0000007,0.2058989,0.8127925,0.0129093,1.4289354,0.0184466,0.0368187,0.0000028,0.0749010,0.9128462,0.0172758,1.9239442,0.0332376,0.0466582,0.0000069,0.1337311,0.8318968,0.0136265,0.8789768,0.0119774,0.0323642,0.0000044,0.0817787,0.8966512,0.0163368
1142,2%,90%,6.97%,66.65%,0.0303798,0.0000007,0.2043646,0.8121704,0.0142741,-0.3447734,-0.0049213,0.0407111,0.0000028,0.0721859,0.9154169,0.0188525,-0.2972268,-0.0056035,0.0509165,0.0000081,0.1458194,0.8132185,0.0129126,-0.3524939,-0.0045516,0.0306687,0.0000044,0.0798815,0.8979920,0.0163340
1143,2%,90%,183.44%,75.28%,0.0298752,0.0000006,0.1955988,0.8230102,0.0134446,1.6826985,0.0226233,0.0383455,0.0000028,0.0716449,0.9153003,0.0181204,0.7392761,0.0133960,0.0489393,0.0000030,0.0903766,0.8976807,0.0153140,2.4392221,0.0373543,0.0363722,0.0000038,0.0744581,0.9067875,0.0160342
1144,2%,90%,38.20%,77.25%,0.0312683,0.0000006,0.1990748,0.8182919,0.0157050,-0.6683465,-0.0104964,0.0447922,0.0000029,0.0735273,0.9130400,0.0177701,-1.1806734,-0.0209807,0.0479933,0.0000032,0.0929951,0.8934051,0.0183338,-0.7399232,-0.0135656,0.0435444,0.0000043,0.0775992,0.9006328,0.0156658
1145,2%,90%,59.78%,78.36%,0.0306743,0.0000006,0.1991956,0.8191378,0.0150248,-0.8684970,-0.0130490,0.0428523,0.0000030,0.0740277,0.9121079,0.0179625,-1.0220423,-0.0183585,0.0485129,0.0000031,0.0905845,0.8966421,0.0179554,-1.1326876,-0.0203378,0.0426457,0.0000040,0.0744073,0.9054874,0.0152892
1146,2%,90%,49.10%,78.92%,0.0302279,0.0000006,0.1786246,0.8342083,0.0147970,0.7506408,0.0111072,0.0422024,0.0000026,0.0714361,0.9169864,0.0180784,1.5140827,0.0273722,0.0488260,0.0000030,0.0858990,0.9014282,0.0181444,0.6985090,0.0126740,0.0430945,0.0000038,0.0726059,0.9078789,0.0148246
1147,2%,90%,768.38%,91.34%,0.0330554,0.0000004,0.1827716,0.8472161,0.0152398,-3.3183107,-0.0505705,0.0434656,0.0000017,0.0732307,0.9247917,0.0196429,-2.6450861,-0.0519572,0.0530514,0.0000015,0.0785166,0.9205201,0.0187009,-2.3990093,-0.0448637,0.0444165,0.0000016,0.0604319,0.9367378,0.0166803
1148,2%,90%,3.37%,91.82%,0.0406357,0.0000004,0.1803065,0.8490786,0.0256746,-0.1610527,-0.0041350,0.0803248,0.0000017,0.0711916,0.9261541,0.0234093,-0.1011413,-0.0023676,0.0632235,0.0000014,0.0766332,0.9229761,0.0219467,-0.5273382,-0.0115733,0.0526503,0.0000017,0.0601966,0.9361011,0.0194923
1149,2%,90%,17.61%,91.75%,0.0385623,0.0000004,0.1776295,0.8503341,0.0236164,-0.3716254,-0.0087765,0.0738857,0.0000015,0.0687433,0.9293716,0.0225208,-0.4809664,-0.0108318,0.0608240,0.0000016,0.0764215,0.9218666,0.0212387,-0.3073371,-0.0065274,0.0509518,0.0000017,0.0601504,0.9358476,0.0188887
1150,2%,90%,47.07%,91.47%,0.0377107,0.0000004,0.1761861,0.8508272,0.0220370,-0.6465332,-0.0142477,0.0689445,0.0000015,0.0684112,0.9298206,0.0219302,-0.9190315,-0.0201545,0.0592287,0.0000017,0.0768488,0.9201165,0.0203956,-0.4294161,-0.0087582,0.0489292,0.0000017,0.0604383,0.9356428,0.0184901
1151,2%,90%,34.51%,91.37%,0.0367456,0.0000004,0.1748507,0.8514192,0.0211544,0.5603208,0.0118533,0.0661832,0.0000015,0.0675929,0.9306989,0.0218086,0.7329756,0.0159852,0.0589004,0.0000017,0.0767888,0.9207585,0.0198146,1.0498191,0.0208017,0.0475353,0.0000018,0.0607823,0.9351543,0.0186682
1152,2%,40%,-0.35%,86.94%,0.0362657,0.0000004,0.1739652,0.8507485,0.0200552,0.1219016,0.0024448,0.0627443,0.0000016,0.0672555,0.9300755,0.0213805,-0.4293611,-0.0091799,0.0577441,0.0000018,0.0771424,0.9191776,0.0198002,-0.4106447,-0.0081308,0.0475008,0.0000015,0.0617086,0.9364844,0.0189958
1153,2%,40%,12.38%,81.00%,0.0357886,0.0000004,0.1752547,0.8498708,0.0185426,-0.4281306,-0.0079387,0.0580119,0.0000016,0.0662961,0.9308364,0.0207614,0.3107504,0.0064516,0.0560721,0.0000019,0.0775046,0.9183299,0.0191199,-0.7801417,-0.0149163,0.0458689,0.0000016,0.0614262,0.9362288,0.0203726
1154,2%,40%,16.30%,80.82%,0.0350250,0.0000004,0.1761194,0.8486699,0.0173807,0.4524082,0.0078632,0.0543767,0.0000017,0.0659162,0.9303950,0.0200547,0.1943433,0.0038975,0.0541634,0.0000020,0.0779315,0.9172021,0.0187737,0.6571554,0.0123372,0.0450382,0.0000016,0.0609827,0.9364537,0.0199152
1155,2%,40%,-0.47%,77.58%,0.0349358,0.0000004,0.1765124,0.8466036,0.0162269,0.1592742,0.0025845,0.0507672,0.0000019,0.0664466,0.9284758,0.0192702,-0.3776825,-0.0072780,0.0520447,0.0000022,0.0795535,0.9139745,0.0182009,0.3589448,0.0065331,0.0436642,0.0000015,0.0618293,0.9366624,0.0194313
1156,2%,40%,37.57%,70.55%,0.0343365,0.0000004,0.1768283,0.8456449,0.0149255,-0.8316542,-0.0124129,0.0466957,0.0000020,0.0672802,0.9261875,0.0185588,-0.3873883,-0.0071894,0.0501233,0.0000022,0.0807665,0.9122733,0.0174949,-0.9228461,-0.0161451,0.0419705,0.0000016,0.0617922,0.9363819,0.0202924
1157,2%,40%,-1.50%,29.88%,0.0342034,0.0000005,0.1791655,0.8417891,0.0145212,0.0841505,0.0012220,0.0454306,0.0000020,0.0676198,0.9263378,0.0180589,-1.2592057,-0.0227399,0.0487734,0.0000023,0.0825107,0.9097709,0.0173011,0.8717837,0.0150828,0.0415056,0.0000017,0.0615267,0.9356565,0.0199481
1158,2%,40%,-0.21%,28.85%,0.0336062,0.0000005,0.1808701,0.8392672,0.0132345,0.1700194,0.0022501,0.0414052,0.0000021,0.0678784,0.9251263,0.0183200,-0.4213189,-0.0077186,0.0494785,0.0000021,0.0808296,0.9137594,0.0173475,-1.5287070,-0.0265193,0.0416169,0.0000018,0.0614013,0.9349313,0.0192541
1159,2%,40%,11.66%,24.94%,0.0331681,0.0000005,0.1849034,0.8342175,0.0119601,0.5701248,0.0068188,0.0374182,0.0000022,0.0689360,0.9232091,0.0176968,-0.8304888,-0.0146970,0.0477953,0.0000022,0.0824676,0.9105680,0.0181460,-0.2942596,-0.0053396,0.0435324,0.0000018,0.0618761,0.9344431,0.0186889
1160,2%,40%,1.89%,16.04%,0.0335397,0.0000006,0.1928623,0.8252571,0.0109866,0.3163575,0.0034757,0.0343725,0.0000023,0.0699726,0.9219178,0.0174607,1.1064172,0.0193188,0.0471575,0.0000025,0.0849078,0.9062885,0.0172867,-0.0075548,-0.0001306,0.0414709,0.0000019,0.0621751,0.9332931,0.0188080
1161,2%,40%,-2.60%,11.59%,0.0327318,0.0000007,0.2064725,0.8109745,0.0096181,-0.1059330,-0.0010189,0.0300909,0.0000024,0.0713946,0.9194922,0.0174869,0.8339981,0.0145840,0.0472283,0.0000028,0.0885013,0.9006099,0.0163274,-0.0740514,-0.0012091,0.0391697,0.0000020,0.0625897,0.9316087,0.0183386
1162,2%,40%,-3.08%,10.93%,0.0323456,0.0000008,0.2202290,0.7964246,0.0082243,0.2404802,0.0019778,0.0257303,0.0000026,0.0727154,0.9164703,0.0171251,0.0418942,0.0007174,0.0462513,0.0000029,0.0899682,0.8988660,0.0155380,1.0354822,0.0160893,0.0369041,0.0000022,0.0629915,0.9300879,0.0176815
1163,2%,40%,8.00%,8.69%,0.0328263,0.0000009,0.2354067,0.7812479,0.0070045,0.7352476,0.0051500,0.0219141,0.0000021,0.0701388,0.9235220,0.0169331,2.0542115,0.0347842,0.0457327,0.0000030,0.0928942,0.8950304,0.0154844,-0.9052773,-0.0140177,0.0367770,0.0000023,0.0636236,0.9286103,0.0170328
1164,2%,40%,17.10%,7.75%,0.0324854,0.0000008,0.2314468,0.7888293,0.0069747,1.2985493,0.0090570,0.0218210,0.0000020,0.0692165,0.9255224,0.0188473,0.1352135,0.0025484,0.0509026,0.0000031,0.0945996,0.8932837,0.0153371,0.0613390,0.0009408,0.0364270,0.0000023,0.0637476,0.9284041,0.0167226
1165,2%,40%,39.32%,10.78%,0.0325509,0.0000008,0.2241125,0.7962856,0.0077576,1.4899186,0.0115582,0.0242703,0.0000018,0.0698330,0.9261534,0.0183130,1.5818232,0.0289680,0.0494596,0.0000031,0.0956681,0.8917792,0.0145538,-0.9297498,-0.0135314,0.0345667,0.0000023,0.0640354,0.9284000,0.0164595
1166,2%,40%,94.12%,18.65%,0.0325217,0.0000007,0.2187208,0.8044780,0.0089939,-1.9422400,-0.0174683,0.0281380,0.0000019,0.0703479,0.9255345,0.0192597,-1.0448377,-0.0201232,0.0520163,0.0000019,0.0816724,0.9144387,0.0154085,2.5579425,0.0394140,0.0365966,0.0000023,0.0645479,0.9279188,0.0167542
1167,2%,40%,-0.21%,18.98%,0.0330026,0.0000007,0.2159015,0.8052490,0.0114589,-0.2012412,-0.0023060,0.0358501,0.0000020,0.0703699,0.9244644,0.0192402,-0.3543316,-0.0068174,0.0519636,0.0000020,0.0811070,0.9138815,0.0185169,0.0616508,0.0011416,0.0439793,0.0000025,0.0650672,0.9264285,0.0168658
1168,2%,40%,-0.58%,18.62%,0.0327008,0.0000007,0.2178725,0.8036710,0.0103775,-0.1744401,-0.0018103,0.0324669,0.0000020,0.0702086,0.9241233,0.0185972,0.5210115,0.0096894,0.0502272,0.0000020,0.0806577,0.9143451,0.0177649,-0.6027790,-0.0107083,0.0421932,0.0000022,0.0646416,0.9293764,0.0166411
